HEP Code,HEP Name,Year,State,Cohort,Program,Amount
3025,Macquarie University,2021,NSW,non-aligned,RSP,35156455
3025,Macquarie University,2021,NSW,non-aligned,RTP,30649639
3035,Monash University,2021,VIC,Go8,RSP,191601823
3035,Monash University,2021,VIC,Go8,RTP,95438167
1034,Murdoch University,2021,WA,IRU,RSP,16617117
1034,Murdoch University,2021,WA,IRU,RTP,10246001
3042,Queensland University of Technology,2021,QLD,non-aligned,RSP,42026223
3042,Queensland University of Technology,2021,QLD,non-aligned,RTP,30830953
3034,Royal Melbourne Institute of Technology,2021,VIC,ATN,RSP,25916058
3034,Royal Melbourne Institute of Technology,2021,VIC,ATN,RTP,22010716
3038,Southern Cross University,2021,NSW,RUN,RSP,5964630
3038,Southern Cross University,2021,NSW,RUN,RTP,4119561
2177,Swinburne University of Technology,2021,VIC,non-aligned,RSP,17513339
2177,Swinburne University of Technology,2021,VIC,non-aligned,RTP,12706919
3033,The Australian National University,2021,ACT,Go8,RSP,137960149
3033,The Australian National University,2021,ACT,Go8,RTP,59495907
3010,The University of Adelaide,2021,SA,Go8,RSP,81891083
3010,The University of Adelaide,2021,SA,Go8,RTP,46850222
3036,The University of Melbourne,2021,VIC,Go8,RSP,214514060
3036,The University of Melbourne,2021,VIC,Go8,RTP,106567611
3044,The University of Notre Dame Australia,2021,WA,non-aligned,RSP,1129812
3044,The University of Notre Dame Australia,2021,WA,non-aligned,RTP,1214150
3019,The University of Queensland,2021,QLD,Go8,RSP,190500856
3019,The University of Queensland,2021,QLD,Go8,RTP,97299757
3040,The University of Sydney,2021,NSW,Go8,RSP,182577301
3040,The University of Sydney,2021,NSW,Go8,RTP,91933059
1055,The University of Western Australia,2021,WA,Go8,RSP,86414984
1055,The University of Western Australia,2021,WA,Go8,RTP,46116371
4449,Torrens University Australia,2021,SA,non-aligned,RSP,419459
4449,Torrens University Australia,2021,SA,non-aligned,RTP,130751
2241,University of Canberra,2021,ACT,IRU,RSP,8188805
2241,University of Canberra,2021,ACT,IRU,RTP,5118839
4331,University of Divinity,2021,VIC,non-aligned,RSP,1187746
4331,University of Divinity,2021,VIC,non-aligned,RTP,819980
3039,University of New England,2021,NSW,RUN,RSP,15640181
3039,University of New England,2021,NSW,RUN,RTP,9083459
3013,University of New South Wales,2021,NSW,Go8,RSP,192211278
3013,University of New South Wales,2021,NSW,Go8,RTP,94094591
3014,University of Newcastle,2021,NSW,ATN,RSP,48365335
3014,University of Newcastle,2021,NSW,ATN,RTP,25840587
3027,University of South Australia,2021,SA,ATN,RSP,34821818
3027,University of South Australia,2021,SA,ATN,RTP,19005310
2201,University of Southern Queensland,2021,QLD,RUN,RSP,9431967
2201,University of Southern Queensland,2021,QLD,RUN,RTP,6030159
3045,University of Tasmania,2021,TAS,non-aligned,RSP,42895827
3045,University of Tasmania,2021,TAS,non-aligned,RTP,25397277
3016,University of Technology Sydney,2021,NSW,ATN,RSP,34008775
3016,University of Technology Sydney,2021,NSW,ATN,RTP,20195726
3043,University of the Sunshine Coast,2021,QLD,RUN,RSP,11751441
3043,University of the Sunshine Coast,2021,QLD,RUN,RTP,4597473
1058,University of Wollongong,2021,NSW,non-aligned,RSP,32008608
1058,University of Wollongong,2021,NSW,non-aligned,RTP,24183666
3007,Victoria University,2021,VIC,non-aligned,RSP,7304456
3007,Victoria University,2021,VIC,non-aligned,RTP,7385389
3004,Western Sydney University,2021,NSW,IRU,RSP,17594263
3004,Western Sydney University,2021,NSW,IRU,RTP,12467369
3006,Australian Catholic University,2020,OTHER,non-aligned,RSP,3145918
3006,Australian Catholic University,2020,OTHER,non-aligned,RTP,3933890
2246,Batchelor Institute of Indigenous Tertiary Education,2020,NT,non-aligned,RSP,128222
2246,Batchelor Institute of Indigenous Tertiary Education,2020,NT,non-aligned,RTP,122078
3003,Bond University ,2020,QLD,non-aligned,RSP,1747312
3003,Bond University ,2020,QLD,non-aligned,RTP,1879535
2200,Central Queensland University,2020,QLD,RUN,RSP,2637762
2200,Central Queensland University,2020,QLD,RUN,RTP,3670417
3001,Charles Darwin University,2020,NT,non-aligned,RSP,10651336
3001,Charles Darwin University,2020,NT,non-aligned,RTP,7646784
3005,Charles Sturt University,2020,NSW,RUN,RSP,3305904
3005,Charles Sturt University,2020,NSW,RUN,RTP,6278059
2236,Curtin University,2020,WA,ATN,RSP,20843454
2236,Curtin University,2020,WA,ATN,RTP,27169347
3030,Deakin University,2020,VIC,ATN,RSP,14183638
3030,Deakin University,2020,VIC,ATN,RTP,19988998
2235,Edith Cowan University,2020,WA,non-aligned,RSP,3846643
2235,Edith Cowan University,2020,WA,non-aligned,RTP,6747402
2154,Federation University Australia,2020,VIC,RUN,RSP,1451170
2154,Federation University Australia,2020,VIC,RUN,RTP,2196126
3029,Flinders University,2020,SA,IRU,RSP,11244578
3029,Flinders University,2020,SA,IRU,RTP,15105973
3032,Griffith University,2020,QLD,IRU,RSP,16763936
3032,Griffith University,2020,QLD,IRU,RTP,24663393
1019,James Cook University,2020,QLD,IRU,RSP,11436832
1019,James Cook University,2020,QLD,IRU,RTP,14143783
3020,La Trobe University,2020,VIC,IRU,RSP,16413450
3020,La Trobe University,2020,VIC,IRU,RTP,18931954
3025,Macquarie University,2020,NSW,non-aligned,RSP,15810498
3025,Macquarie University,2020,NSW,non-aligned,RTP,29620984
3035,Monash University,2020,VIC,Go8,RSP,84941797
3035,Monash University,2020,VIC,Go8,RTP,91723989
1034,Murdoch University,2020,WA,IRU,RSP,7322940
1034,Murdoch University,2020,WA,IRU,RTP,9976344
3042,Queensland University of Technology,2020,QLD,non-aligned,RSP,21570609
3042,Queensland University of Technology,2020,QLD,non-aligned,RTP,30903416
3034,Royal Melbourne Institute of Technology,2020,VIC,ATN,RSP,11899488
3034,Royal Melbourne Institute of Technology,2020,VIC,ATN,RTP,21525865
3038,Southern Cross University,2020,NSW,RUN,RSP,2904809
3038,Southern Cross University,2020,NSW,RUN,RTP,4204354
2177,Swinburne University of Technology,2020,VIC,non-aligned,RSP,7282495
2177,Swinburne University of Technology,2020,VIC,non-aligned,RTP,11849456
3033,The Australian National University,2020,ACT,Go8,RSP,67057803
3033,The Australian National University,2020,ACT,Go8,RTP,59083721
3010,The University of Adelaide,2020,SA,Go8,RSP,39619864
3010,The University of Adelaide,2020,SA,Go8,RTP,46680414
3036,The University of Melbourne,2020,VIC,Go8,RSP,106971353
3036,The University of Melbourne,2020,VIC,Go8,RTP,103597249
3044,The University of Notre Dame Australia,2020,WA,non-aligned,RSP,662587
3044,The University of Notre Dame Australia,2020,WA,non-aligned,RTP,1052269
3019,The University of Queensland,2020,QLD,Go8,RSP,87536099
3019,The University of Queensland,2020,QLD,Go8,RTP,95936204
3040,The University of Sydney,2020,NSW,Go8,RSP,84957930
3040,The University of Sydney,2020,NSW,Go8,RTP,93517054
1055,The University of Western Australia,2020,WA,Go8,RSP,42276043
1055,The University of Western Australia,2020,WA,Go8,RTP,46593725
4449,Torrens University Australia,2020,SA,non-aligned,RSP,191603
4449,Torrens University Australia,2020,SA,non-aligned,RTP,101887
2241,University of Canberra,2020,ACT,IRU,RSP,3681873
2241,University of Canberra,2020,ACT,IRU,RTP,5022127
4331,University of Divinity,2020,VIC,non-aligned,RSP,649488
4331,University of Divinity,2020,VIC,non-aligned,RTP,831669
3039,University of New England,2020,NSW,RUN,RSP,7547147
3039,University of New England,2020,NSW,RUN,RTP,9114384
3013,University of New South Wales,2020,NSW,Go8,RSP,86796052
3013,University of New South Wales,2020,NSW,Go8,RTP,91086046
3014,University of Newcastle,2020,NSW,ATN,RSP,23147160
3014,University of Newcastle,2020,NSW,ATN,RTP,25194502
3027,University of South Australia,2020,SA,ATN,RSP,16903308
3027,University of South Australia,2020,SA,ATN,RTP,19622443
2201,University of Southern Queensland,2020,QLD,RUN,RSP,3705175
2201,University of Southern Queensland,2020,QLD,RUN,RTP,5569228
3045,University of Tasmania,2020,TAS,non-aligned,RSP,21957533
3045,University of Tasmania,2020,TAS,non-aligned,RTP,25009391
3016,University of Technology Sydney,2020,NSW,ATN,RSP,14408099
3016,University of Technology Sydney,2020,NSW,ATN,RTP,18602644
3043,University of the Sunshine Coast,2020,QLD,RUN,RSP,4685235
3043,University of the Sunshine Coast,2020,QLD,RUN,RTP,3739106
1058,University of Wollongong,2020,NSW,non-aligned,RSP,15737306
1058,University of Wollongong,2020,NSW,non-aligned,RTP,23692889
3007,Victoria University,2020,VIC,non-aligned,RSP,3901001
3007,Victoria University,2020,VIC,non-aligned,RTP,7496506
3004,Western Sydney University,2020,NSW,IRU,RSP,8182221
3004,Western Sydney University,2020,NSW,IRU,RTP,11745665
3006,Australian Catholic University,2019,OTHER,non-aligned,RSP,3252940
3006,Australian Catholic University,2019,OTHER,non-aligned,RTP,3856906
2246,Batchelor Institute of Indigenous Tertiary Education,2019,NT,non-aligned,RSP,132584
2246,Batchelor Institute of Indigenous Tertiary Education,2019,NT,non-aligned,RTP,127117
3003,Bond University ,2019,QLD,non-aligned,RSP,1806754
3003,Bond University ,2019,QLD,non-aligned,RTP,1882409
2200,Central Queensland University,2019,QLD,RUN,RSP,2447793
2200,Central Queensland University,2019,QLD,RUN,RTP,3600656
3001,Charles Darwin University,2019,NT,non-aligned,RSP,10746727
3001,Charles Darwin University,2019,NT,non-aligned,RTP,7496422
3005,Charles Sturt University,2019,NSW,RUN,RSP,3418368
3005,Charles Sturt University,2019,NSW,RUN,RTP,6356780
2236,Curtin University,2019,WA,ATN,RSP,20353313
2236,Curtin University,2019,WA,ATN,RTP,26300178
3030,Deakin University,2019,VIC,ATN,RSP,13026406
3030,Deakin University,2019,VIC,ATN,RTP,19751088
2235,Edith Cowan University,2019,WA,non-aligned,RSP,3977503
2235,Edith Cowan University,2019,WA,non-aligned,RTP,6773116
2154,Federation University Australia,2019,VIC,RUN,RSP,1500538
2154,Federation University Australia,2019,VIC,RUN,RTP,2124204
3029,Flinders University,2019,SA,IRU,RSP,11627110
3029,Flinders University,2019,SA,IRU,RTP,15171865
3032,Griffith University,2019,QLD,IRU,RSP,17191513
3032,Griffith University,2019,QLD,IRU,RTP,23905484
1019,James Cook University,2019,QLD,IRU,RSP,11825904
1019,James Cook University,2019,QLD,IRU,RTP,14277427
3020,La Trobe University,2019,VIC,IRU,RSP,15892531
3020,La Trobe University,2019,VIC,IRU,RTP,18340530
3025,Macquarie University,2019,NSW,non-aligned,RSP,15794885
3025,Macquarie University,2019,NSW,non-aligned,RTP,28464054
3035,Monash University,2019,VIC,Go8,RSP,81856685
3035,Monash University,2019,VIC,Go8,RTP,88128795
1034,Murdoch University,2019,WA,IRU,RSP,7572061
1034,Murdoch University,2019,WA,IRU,RTP,9741486
3042,Queensland University of Technology,2019,QLD,non-aligned,RSP,21988706
3042,Queensland University of Technology,2019,QLD,non-aligned,RTP,30583173
3034,Royal Melbourne Institute of Technology,2019,VIC,ATN,RSP,12292865
3034,Royal Melbourne Institute of Technology,2019,VIC,ATN,RTP,21145932
3038,Southern Cross University,2019,NSW,RUN,RSP,3003628
3038,Southern Cross University,2019,NSW,RUN,RTP,4241145
2177,Swinburne University of Technology,2019,VIC,non-aligned,RSP,6600469
2177,Swinburne University of Technology,2019,VIC,non-aligned,RTP,11273569
3033,The Australian National University,2019,ACT,Go8,RSP,65417477
3033,The Australian National University,2019,ACT,Go8,RTP,57768490
3010,The University of Adelaide,2019,SA,Go8,RSP,39130978
3010,The University of Adelaide,2019,SA,Go8,RTP,46227219
3036,The University of Melbourne,2019,VIC,Go8,RSP,104591926
3036,The University of Melbourne,2019,VIC,Go8,RTP,99880895
3044,The University of Notre Dame Australia,2019,WA,non-aligned,RSP,685128
3044,The University of Notre Dame Australia,2019,WA,non-aligned,RTP,862242
3019,The University of Queensland,2019,QLD,Go8,RSP,86477868
3019,The University of Queensland,2019,QLD,Go8,RTP,95788078
3040,The University of Sydney,2019,NSW,Go8,RSP,84034177
3040,The University of Sydney,2019,NSW,Go8,RTP,95918046
1055,The University of Western Australia,2019,WA,Go8,RSP,43714242
1055,The University of Western Australia,2019,WA,Go8,RTP,47405537
4449,Torrens University Australia,2019,SA,non-aligned,RSP,158799
4449,Torrens University Australia,2019,SA,non-aligned,RTP,69046
2241,University of Canberra,2019,ACT,IRU,RSP,3807127
2241,University of Canberra,2019,ACT,IRU,RTP,5031575
4331,University of Divinity,2019,VIC,non-aligned,RSP,671583
4331,University of Divinity,2019,VIC,non-aligned,RTP,888184
3039,University of New England,2019,NSW,RUN,RSP,7363977
3039,University of New England,2019,NSW,RUN,RTP,9093954
3013,University of New South Wales,2019,NSW,Go8,RSP,82834562
3013,University of New South Wales,2019,NSW,Go8,RTP,88663435
3014,University of Newcastle,2019,NSW,ATN,RSP,22658494
3014,University of Newcastle,2019,NSW,ATN,RTP,24388898
3027,University of South Australia,2019,SA,ATN,RSP,15997864
3027,University of South Australia,2019,SA,ATN,RTP,19633827
2201,University of Southern Queensland,2019,QLD,RUN,RSP,3307018
2201,University of Southern Queensland,2019,QLD,RUN,RTP,5309944
3045,University of Tasmania,2019,TAS,non-aligned,RSP,22704511
3045,University of Tasmania,2019,TAS,non-aligned,RTP,24664377
3016,University of Technology Sydney,2019,NSW,ATN,RSP,13263380
3016,University of Technology Sydney,2019,NSW,ATN,RTP,17385148
3043,University of the Sunshine Coast,2019,QLD,RUN,RSP,3960627
3043,University of the Sunshine Coast,2019,QLD,RUN,RTP,3112889
1058,University of Wollongong,2019,NSW,non-aligned,RSP,14853389
1058,University of Wollongong,2019,NSW,non-aligned,RTP,22840259
3007,Victoria University,2019,VIC,non-aligned,RSP,4033710
3007,Victoria University,2019,VIC,non-aligned,RTP,7474404
3004,Western Sydney University,2019,NSW,IRU,RSP,8039274
3004,Western Sydney University,2019,NSW,IRU,RTP,11134979
3006,Australian Catholic University,2018,OTHER,non-aligned,RSP,3424147
3006,Australian Catholic University,2018,OTHER,non-aligned,RTP,3770671
2246,Batchelor Institute of Indigenous Tertiary Education,2018,NT,non-aligned,RSP,139562
2246,Batchelor Institute of Indigenous Tertiary Education,2018,NT,non-aligned,RTP,148107
3003,Bond University ,2018,QLD,non-aligned,RSP,1901846
3003,Bond University ,2018,QLD,non-aligned,RTP,1892995
2200,Central Queensland University,2018,QLD,RUN,RSP,2377497
2200,Central Queensland University,2018,QLD,RUN,RTP,3404329
3001,Charles Darwin University,2018,NT,non-aligned,RSP,9899338
3001,Charles Darwin University,2018,NT,non-aligned,RTP,7267253
3005,Charles Sturt University,2018,NSW,RUN,RSP,3598282
3005,Charles Sturt University,2018,NSW,RUN,RTP,6378816
2236,Curtin University,2018,WA,ATN,RSP,19743695
2236,Curtin University,2018,WA,ATN,RTP,25859194
3030,Deakin University,2018,VIC,ATN,RSP,11699961
3030,Deakin University,2018,VIC,ATN,RTP,19598296
2235,Edith Cowan University,2018,WA,non-aligned,RSP,4186845
2235,Edith Cowan University,2018,WA,non-aligned,RTP,7105273
2154,Federation University Australia,2018,VIC,RUN,RSP,1579514
2154,Federation University Australia,2018,VIC,RUN,RTP,2169677
3029,Flinders University,2018,SA,IRU,RSP,12239063
3029,Flinders University,2018,SA,IRU,RTP,15608881
3032,Griffith University,2018,QLD,IRU,RSP,17281534
3032,Griffith University,2018,QLD,IRU,RTP,23169577
1019,James Cook University,2018,QLD,IRU,RSP,12448320
1019,James Cook University,2018,QLD,IRU,RTP,14428018
3020,La Trobe University,2018,VIC,IRU,RSP,15060424
3020,La Trobe University,2018,VIC,IRU,RTP,18381832
3025,Macquarie University,2018,NSW,non-aligned,RSP,16014727
3025,Macquarie University,2018,NSW,non-aligned,RTP,27882585
3035,Monash University,2018,VIC,Go8,RSP,83173107
3035,Monash University,2018,VIC,Go8,RTP,87173023
1034,Murdoch University,2018,WA,IRU,RSP,7970591
1034,Murdoch University,2018,WA,IRU,RTP,9848575
3042,Queensland University of Technology,2018,QLD,non-aligned,RSP,22596657
3042,Queensland University of Technology,2018,QLD,non-aligned,RTP,30990812
3034,Royal Melbourne Institute of Technology,2018,VIC,ATN,RSP,12939858
3034,Royal Melbourne Institute of Technology,2018,VIC,ATN,RTP,21264947
3038,Southern Cross University,2018,NSW,RUN,RSP,3161714
3038,Southern Cross University,2018,NSW,RUN,RTP,4356094
2177,Swinburne University of Technology,2018,VIC,non-aligned,RSP,6578598
2177,Swinburne University of Technology,2018,VIC,non-aligned,RTP,11474972
3033,The Australian National University,2018,ACT,Go8,RSP,63101108
3033,The Australian National University,2018,ACT,Go8,RTP,57139186
3010,The University of Adelaide,2018,SA,Go8,RSP,41190503
3010,The University of Adelaide,2018,SA,Go8,RTP,46864184
3036,The University of Melbourne,2018,VIC,Go8,RSP,99177690
3036,The University of Melbourne,2018,VIC,Go8,RTP,98127748
3044,The University of Notre Dame Australia,2018,WA,non-aligned,RSP,721187
3044,The University of Notre Dame Australia,2018,WA,non-aligned,RTP,829351
3019,The University of Queensland,2018,QLD,Go8,RSP,90585215
3019,The University of Queensland,2018,QLD,Go8,RTP,96436308
3040,The University of Sydney,2018,NSW,Go8,RSP,88047781
3040,The University of Sydney,2018,NSW,Go8,RTP,97508015
1055,The University of Western Australia,2018,WA,Go8,RSP,46014991
1055,The University of Western Australia,2018,WA,Go8,RTP,48456942
4449,Torrens University Australia,2018,SA,non-aligned,RSP,65054
4449,Torrens University Australia,2018,SA,non-aligned,RTP,45776
2241,University of Canberra,2018,ACT,IRU,RSP,4007502
2241,University of Canberra,2018,ACT,IRU,RTP,5140501
4331,University of Divinity,2018,VIC,non-aligned,RSP,665961
4331,University of Divinity,2018,VIC,non-aligned,RTP,909458
3039,University of New England,2018,NSW,RUN,RSP,7272094
3039,University of New England,2018,NSW,RUN,RTP,9072274
3013,University of New South Wales,2018,NSW,Go8,RSP,79763515
3013,University of New South Wales,2018,NSW,Go8,RTP,89661819
3014,University of Newcastle,2018,NSW,ATN,RSP,22159482
3014,University of Newcastle,2018,NSW,ATN,RTP,24081639
3027,University of South Australia,2018,SA,ATN,RSP,15314195
3027,University of South Australia,2018,SA,ATN,RTP,19756278
2201,University of Southern Queensland,2018,QLD,RUN,RSP,3282131
