HEP_Code,Institution_raw,Year,Cohort,doctorate_by_research,masters_by_research,hdr_completions,hdr_has_suppressed_lt5,Institution_canonical,total_completions
3020,La Trobe University,1992,IRU,71.0,36.0,107.0,False,La Trobe University,
3025,Macquarie University,1992,non-aligned,41.0,32.0,73.0,False,Macquarie University,
3035,Monash University,1992,Go8,83.0,43.0,126.0,False,Monash University,
1034,Murdoch University,1992,IRU,26.0,14.0,40.0,False,Murdoch University,
3042,Queensland University of Technology,1992,non-aligned,2.0,32.0,34.0,True,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1992,ATN,9.0,33.0,42.0,False,Royal Melbourne Institute of Technology,
2177,Swinburne University of Technology,1992,non-aligned,0.0,33.0,33.0,False,Swinburne University of Technology,
3033,The Australian National University,1992,Go8,143.0,31.0,174.0,False,The Australian National University,
3010,The University of Adelaide,1992,Go8,79.0,29.0,108.0,False,The University of Adelaide,
3036,The University of Melbourne,1992,Go8,165.0,139.0,304.0,False,The University of Melbourne,
3019,The University of Queensland,1992,Go8,184.0,80.0,264.0,False,The University of Queensland,
3040,The University of Sydney,1992,Go8,201.0,143.0,344.0,False,The University of Sydney,
1055,The University of Western Australia,1992,Go8,103.0,82.0,185.0,False,The University of Western Australia,
2241,University of Canberra,1992,IRU,2.0,9.0,11.0,True,University of Canberra,
3039,University of New England,1992,RUN,37.0,33.0,70.0,False,University of New England,
3013,University of New South Wales,1992,Go8,157.0,84.0,241.0,False,University of New South Wales,
3014,University of Newcastle,1992,ATN,39.0,37.0,76.0,False,University of Newcastle,
3027,University of South Australia,1992,ATN,2.0,10.0,12.0,True,University of South Australia,
2201,University of Southern Queensland,1992,RUN,0.0,5.0,5.0,False,University of Southern Queensland,
3045,University of Tasmania,1992,non-aligned,32.0,21.0,53.0,False,University of Tasmania,
3016,University of Technology Sydney,1992,ATN,7.0,19.0,26.0,False,University of Technology Sydney,
1058,University of Wollongong,1992,non-aligned,27.0,17.0,44.0,False,University of Wollongong,
3007,Victoria University,1992,non-aligned,2.0,24.0,26.0,True,Victoria University,
3004,Western Sydney University,1992,IRU,2.0,33.0,35.0,True,Western Sydney University,
2200,Central Queensland University,1991,RUN,0.0,2.0,2.0,True,Central Queensland University,
3001,Charles Darwin University,1991,non-aligned,0.0,6.0,6.0,False,Charles Darwin University,
2236,Curtin University,1991,ATN,6.0,21.0,27.0,False,Curtin University,
3030,Deakin University,1991,ATN,16.0,17.0,33.0,False,Deakin University,
2235,Edith Cowan University,1991,non-aligned,0.0,13.0,13.0,False,Edith Cowan University,
3029,Flinders University,1991,IRU,41.0,13.0,54.0,False,Flinders University,
3032,Griffith University,1991,IRU,34.0,11.0,45.0,False,Griffith University,
1019,James Cook University,1991,IRU,38.0,43.0,81.0,False,James Cook University,
3020,La Trobe University,1991,IRU,56.0,45.0,101.0,False,La Trobe University,
3025,Macquarie University,1991,non-aligned,64.0,35.0,99.0,False,Macquarie University,
3035,Monash University,1991,Go8,130.0,49.0,179.0,False,Monash University,
1034,Murdoch University,1991,IRU,34.0,2.0,36.0,True,Murdoch University,
3042,Queensland University of Technology,1991,non-aligned,2.0,18.0,20.0,True,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1991,ATN,8.0,31.0,39.0,False,Royal Melbourne Institute of Technology,
2177,Swinburne University of Technology,1991,non-aligned,2.0,13.0,15.0,True,Swinburne University of Technology,
3033,The Australian National University,1991,Go8,140.0,18.0,158.0,False,The Australian National University,
3010,The University of Adelaide,1991,Go8,81.0,24.0,105.0,False,The University of Adelaide,
3036,The University of Melbourne,1991,Go8,160.0,95.0,255.0,False,The University of Melbourne,
3019,The University of Queensland,1991,Go8,176.0,72.0,248.0,False,The University of Queensland,
3040,The University of Sydney,1991,Go8,146.0,118.0,264.0,False,The University of Sydney,
1055,The University of Western Australia,1991,Go8,86.0,65.0,151.0,False,The University of Western Australia,
2241,University of Canberra,1991,IRU,0.0,14.0,14.0,False,University of Canberra,
3039,University of New England,1991,RUN,34.0,39.0,73.0,False,University of New England,
3013,University of New South Wales,1991,Go8,150.0,99.0,249.0,False,University of New South Wales,
3014,University of Newcastle,1991,ATN,28.0,32.0,60.0,False,University of Newcastle,
3027,University of South Australia,1991,ATN,0.0,5.0,5.0,False,University of South Australia,
3045,University of Tasmania,1991,non-aligned,43.0,20.0,63.0,False,University of Tasmania,
3016,University of Technology Sydney,1991,ATN,2.0,7.0,9.0,True,University of Technology Sydney,
1058,University of Wollongong,1991,non-aligned,40.0,29.0,69.0,False,University of Wollongong,
3007,Victoria University,1991,non-aligned,0.0,2.0,2.0,True,Victoria University,
3004,Western Sydney University,1991,IRU,0.0,13.0,13.0,False,Western Sydney University,
2200,Central Queensland University,1990,RUN,0.0,2.0,2.0,True,Central Queensland University,
3001,Charles Darwin University,1990,non-aligned,0.0,2.0,2.0,True,Charles Darwin University,
3005,Charles Sturt University,1990,RUN,0.0,2.0,2.0,True,Charles Sturt University,
2236,Curtin University,1990,ATN,6.0,27.0,33.0,False,Curtin University,
3030,Deakin University,1990,ATN,16.0,9.0,25.0,False,Deakin University,
2235,Edith Cowan University,1990,non-aligned,0.0,2.0,2.0,True,Edith Cowan University,
3029,Flinders University,1990,IRU,31.0,10.0,41.0,False,Flinders University,
3032,Griffith University,1990,IRU,16.0,10.0,26.0,False,Griffith University,
1019,James Cook University,1990,IRU,30.0,17.0,47.0,False,James Cook University,
3020,La Trobe University,1990,IRU,58.0,25.0,83.0,False,La Trobe University,
3025,Macquarie University,1990,non-aligned,48.0,26.0,74.0,False,Macquarie University,
3035,Monash University,1990,Go8,128.0,86.0,214.0,False,Monash University,
1034,Murdoch University,1990,IRU,16.0,8.0,24.0,False,Murdoch University,
3042,Queensland University of Technology,1990,non-aligned,2.0,14.0,16.0,True,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1990,ATN,2.0,11.0,13.0,True,Royal Melbourne Institute of Technology,
2177,Swinburne University of Technology,1990,non-aligned,2.0,10.0,12.0,True,Swinburne University of Technology,
3033,The Australian National University,1990,Go8,184.0,20.0,204.0,False,The Australian National University,
3010,The University of Adelaide,1990,Go8,63.0,26.0,89.0,False,The University of Adelaide,
3036,The University of Melbourne,1990,Go8,209.0,117.0,326.0,False,The University of Melbourne,
3019,The University of Queensland,1990,Go8,155.0,65.0,220.0,False,The University of Queensland,
3040,The University of Sydney,1990,Go8,72.0,55.0,127.0,False,The University of Sydney,
1055,The University of Western Australia,1990,Go8,85.0,60.0,145.0,False,The University of Western Australia,
2241,University of Canberra,1990,IRU,0.0,7.0,7.0,False,University of Canberra,
3039,University of New England,1990,RUN,29.0,25.0,54.0,False,University of New England,
3013,University of New South Wales,1990,Go8,130.0,67.0,197.0,False,University of New South Wales,
3014,University of Newcastle,1990,ATN,30.0,16.0,46.0,False,University of Newcastle,
3027,University of South Australia,1990,ATN,0.0,2.0,2.0,True,University of South Australia,
2201,University of Southern Queensland,1990,RUN,0.0,2.0,2.0,True,University of Southern Queensland,
3045,University of Tasmania,1990,non-aligned,11.0,19.0,30.0,False,University of Tasmania,
3016,University of Technology Sydney,1990,ATN,2.0,19.0,21.0,True,University of Technology Sydney,
1058,University of Wollongong,1990,non-aligned,34.0,23.0,57.0,False,University of Wollongong,
3007,Victoria University,1990,non-aligned,0.0,2.0,2.0,True,Victoria University,
3004,Western Sydney University,1990,IRU,0.0,12.0,12.0,False,Western Sydney University,
3001,Charles Darwin University,1989,non-aligned,2.0,0.0,2.0,True,Charles Darwin University,
2236,Curtin University,1989,ATN,2.0,7.0,9.0,True,Curtin University,
3030,Deakin University,1989,ATN,18.0,15.0,33.0,False,Deakin University,
2235,Edith Cowan University,1989,non-aligned,0.0,2.0,2.0,True,Edith Cowan University,
2154,Federation University Australia,1989,RUN,0.0,2.0,2.0,True,Federation University Australia,
3029,Flinders University,1989,IRU,33.0,0.0,33.0,False,Flinders University,
3032,Griffith University,1989,IRU,29.0,12.0,41.0,False,Griffith University,
1019,James Cook University,1989,IRU,32.0,26.0,58.0,False,James Cook University,
3020,La Trobe University,1989,IRU,57.0,24.0,81.0,False,La Trobe University,
3025,Macquarie University,1989,non-aligned,57.0,29.0,86.0,False,Macquarie University,
3035,Monash University,1989,Go8,121.0,0.0,121.0,False,Monash University,
1034,Murdoch University,1989,IRU,29.0,2.0,31.0,True,Murdoch University,
3042,Queensland University of Technology,1989,non-aligned,0.0,14.0,14.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1989,ATN,2.0,9.0,11.0,True,Royal Melbourne Institute of Technology,
2177,Swinburne University of Technology,1989,non-aligned,0.0,5.0,5.0,False,Swinburne University of Technology,
3033,The Australian National University,1989,Go8,130.0,18.0,148.0,False,The Australian National University,
3010,The University of Adelaide,1989,Go8,81.0,34.0,115.0,False,The University of Adelaide,
3036,The University of Melbourne,1989,Go8,168.0,188.0,356.0,False,The University of Melbourne,
3019,The University of Queensland,1989,Go8,168.0,74.0,242.0,False,The University of Queensland,
3040,The University of Sydney,1989,Go8,5.0,16.0,21.0,False,The University of Sydney,
1055,The University of Western Australia,1989,Go8,78.0,66.0,144.0,False,The University of Western Australia,
2241,University of Canberra,1989,IRU,0.0,12.0,12.0,False,University of Canberra,
3039,University of New England,1989,RUN,39.0,43.0,82.0,False,University of New England,
3013,University of New South Wales,1989,Go8,94.0,31.0,125.0,False,University of New South Wales,
3014,University of Newcastle,1989,ATN,25.0,27.0,52.0,False,University of Newcastle,
3027,University of South Australia,1989,ATN,0.0,2.0,2.0,True,University of South Australia,
3045,University of Tasmania,1989,non-aligned,13.0,45.0,58.0,False,University of Tasmania,
3016,University of Technology Sydney,1989,ATN,2.0,17.0,19.0,True,University of Technology Sydney,
1058,University of Wollongong,1989,non-aligned,26.0,18.0,44.0,False,University of Wollongong,
3007,Victoria University,1989,non-aligned,2.0,2.0,4.0,True,Victoria University,
